IDSubtitle	MovieName	MovieYear	LanguageName	ISO639	SubAddDate	ImdbID	SubFormat	SubSumCD	MovieReleaseName	MovieFPS	SeriesSeason	SeriesEpisode	SeriesIMDBParent	MovieKind	URL
6701155	O Patio das Cantigas	2015	French	fr	2016-08-03 14:33:05	3983464	srt	1	Patio.Das.Cantigas.2015.DVDRip.XviD-EVO	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701155/o-patio-das-cantigas-fr
6701156	Long Live Ghosts!	1977	Bulgarian	bg	2016-08-03 14:35:28	75703	srt	1	 At' ziji duchove! (1977) DVDRip	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701156/long-live-ghosts-bg
6701157	One Piece!	1999	Hungarian	hu	2016-08-03 14:39:08	215010	srt	1	 [HorribleSubs] One Piece - 747 [720p]	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701157/one-piece-hu
6701159	Kanashimi no Beradonna	1973	English	en	2016-08-03 14:49:09	71203	srt	1	Kanashimi.no.Beradonna.(aka.Belladonna.of.Sadness).(1973).10bit.720p.BluRay.FLAC2.0.x264-MandR	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701159/kanashimi-no-beradonna-en
6701160	The Enforcer	1976	Croatian	hr	2016-08-03 14:50:18	74483	srt	1	 Dirty Harry 3 - The Enforcer	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701160/the-enforcer-hr
6701161	"TURN: Washington's Spies" Benediction	2016	Romanian	ro	2016-08-03 14:51:30	5373912	srt	1	 Turn.S03E03.720p.HDTV.x264-AVS	25.000	3	3	2543328	tv	http://www.opensubtitles.org/subtitles/6701161/turn-washington-s-spies-benediction-ro
6701162	"Love Child" Episode #2.1	2015	Dutch	nl	2016-08-03 14:51:42	3859966	srt	1	Love.Child.AU.S02E01.PDTV.x264	0.000	2	1	2832756	tv	http://www.opensubtitles.org/subtitles/6701162/love-child-episode-2-1-nl
6701163	"Blood Feuds" The Pleasant Valley War	2016	Finnish	fi	2016-08-03 14:53:27	5474306	srt	1	 Blood Feuds S01E04 HDTV x264 [StB]	25.000	1	4	5396468	tv	http://www.opensubtitles.org/subtitles/6701163/blood-feuds-the-pleasant-valley-war-fi
6701164	"Outcast" The Damage Done	2016	Estonian	et	2016-08-03 14:54:29	5074148	srt	1	Outcast.S01E07.WEB-DL.x264-FUM[ettv]	23.976	1	7	4229954	tv	http://www.opensubtitles.org/subtitles/6701164/outcast-the-damage-done-et
6701165	"Gotham" Rise of the Villains: Damned If You Do...	2015	Swedish	sv	2016-08-03 14:55:15	4369190	srt	1	Gotham.S02E01.720p.BluRay.X264-REWARD	23.976	2	1	3749900	tv	http://www.opensubtitles.org/subtitles/6701165/gotham-rise-of-the-villains-damned-if-you-do-sv
6701166	The Triplets of Belleville	2003	Portuguese (BR)	pb	2016-08-03 14:59:20	286244	srt	1	Les Triplettes de Belleville 2003 1080p BluRay FLAC x264-Chotab	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701166/the-triplets-of-belleville-pb
6701167	"Wynonna Earp" House of Memories	2016	Russian	ru	2016-08-03 15:00:36	5513508	srt	1	 12_серия	0.000	1	12	4878326	tv	http://www.opensubtitles.org/subtitles/6701167/wynonna-earp-house-of-memories-ru
6701168	"Wynonna Earp" I Walk the Line	2016	Russian	ru	2016-08-03 15:00:54	5513512	srt	1	 13_серия	0.000	1	13	4878326	tv	http://www.opensubtitles.org/subtitles/6701168/wynonna-earp-i-walk-the-line-ru
6701169	"8 Simple Rules" Bake Sale	2003	Czech	cs	2016-08-03 15:00:56	503788	srt	1	 S1 Episode 25 - Bake Sale	23.976	1	25	312081	tv	http://www.opensubtitles.org/subtitles/6701169/8-simple-rules-bake-sale-cs
6701170	"The Night Of" The Art of War	2016	Dutch	nl	2016-08-03 15:06:26	4136788	srt	1	The.Night.Of.s01e04.HDTV.1080p.NewStudio.TV	23.976	1	4	2401256	tv	http://www.opensubtitles.org/subtitles/6701170/the-night-of-the-art-of-war-nl
6701171	"Rizzoli & Isles" 65 Hours	2016	Croatian	hr	2016-08-03 15:09:11	5510006	srt	1	 Rizzoli.and.Isles.S07E09.HDTV.x264-FLEET[PRiME]	23.976	7	9	1551632	tv	http://www.opensubtitles.org/subtitles/6701171/rizzoli-isles-65-hours-hr
6701172	The Legend of Tarzan	2016	Romanian	ro	2016-08-03 15:09:53	918940	srt	1	 The.Legend.of.Tarzan.2016.720p.HDRip.KORSUB.XviD.MP3-STUTTERSHIT	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701172/the-legend-of-tarzan-ro
6701173	"Zoo" The Walls of Jericho	2016	Hungarian	hu	2016-08-03 15:14:23	5567666	srt	1	 Zoo.S02E04.720p.HDTV.X264-DIMENSION	23.976	2	4	3250026	tv	http://www.opensubtitles.org/subtitles/6701173/zoo-the-walls-of-jericho-hu
6701174	Coogan's Bluff	1968	Hebrew	he	2016-08-03 15:14:35	62824	srt	1	Coogan's Bluff	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701174/coogan-s-bluff-he
6701175	Central Intelligence	2016	Hebrew	he	2016-08-03 15:16:21	1489889	srt	1	Central.Intelligence.2016.1080p.RNFO.WEBRip.AC3.x264-BDP[PRiME]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701175/central-intelligence-he
6701176	"Firefly" Trash	2003	Croatian	hr	2016-08-03 15:18:16	579540	srt	1	 Firefly S01E11 - Trash	23.976	1	13	303461	tv	http://www.opensubtitles.org/subtitles/6701176/firefly-trash-hr
6701178	Holiday Island	1957	Italian	it	2016-08-03 15:20:04	51147	srt	1	Vacanze a Ischia (1957).DVDRip.XviD.AC3	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701178/holiday-island-it
6701179	"Peaky Blinders" Episode #3.5	2016	Polish	pl	2016-08-03 15:25:59	4370554	srt	1	 Peaky.Blinders.S03E06.720p.BluRay.x264.ShAaNiG	0.000	3	5	2442560	tv	http://www.opensubtitles.org/subtitles/6701179/peaky-blinders-episode-3-5-pl
6701180	The Beacon	2009	Polish	pl	2016-08-03 15:31:41	1190910	srt	1	The.Beacon.2009.1080p.BluRay.H264.AAC-RARBG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701180/the-beacon-pl
6701181	"Girls" Free Snacks	2014	Polish	pl	2016-08-03 15:33:10	3031956	srt	1	girls.s03e06.720p.hdtv.x264	0.000	3	6	1723816	tv	http://www.opensubtitles.org/subtitles/6701181/girls-free-snacks-pl
6701182	Jason Bourne	2016	Indonesian	id	2016-08-03 15:33:20	4196776	srt	1	 Jason.Bourne.Official.Trailer.#1.2016.Youtube	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701182/jason-bourne-id
6701183	The Legend of Tarzan	2016	Arabic	ar	2016-08-03 15:34:22	918940	srt	1	 The.Legend.of.Tarzan.2016.HC.HDRip.XviD.AC3-EVO	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701183/the-legend-of-tarzan-ar
6701184	"Girls" Incidentals	2014	Polish	pl	2016-08-03 15:34:35	3031960	sub	1	girls.s03e08.720p.hdtv.x264	0.000	3	8	1723816	tv	http://www.opensubtitles.org/subtitles/6701184/girls-incidentals-pl
6701185	"Preacher" Call and Response	2016	Romanian	ro	2016-08-03 15:36:16	5236142	srt	1	 Preacher.S01E10.720p.-1080p.WEB-DL.DD5.1.H.264-dbR	23.976	1	10	5016504	tv	http://www.opensubtitles.org/subtitles/6701185/preacher-call-and-response-ro
6701186	"Star Wars: The Clone Wars" Ambush	2008	Croatian	hr	2016-08-03 15:37:16	1288767	srt	1	 Star.Wars.The.Clone.Wars.S01E02.Rising.Malevolence.DVDRip.XviD-SAiNTS	23.976	1	1	458290	tv	http://www.opensubtitles.org/subtitles/6701186/star-wars-the-clone-wars-ambush-hr
6701187	"Doctor Who" The Powerful Enemy	1965	Turkish	tr	2016-08-03 15:38:58	562945	srt	1	 Doctor Who - S02E03 (011) - The Rescue (1) - The Powerful Enemy	25.000	2	10	56751	tv	http://www.opensubtitles.org/subtitles/6701187/doctor-who-the-powerful-enemy-tr
6701188	"Hell on Wheels" Railroad Men	2016	Croatian	hr	2016-08-03 15:40:44	4257308	srt	1	 Hell.on.Wheels.S05E13	23.976	5	13	1699748	tv	http://www.opensubtitles.org/subtitles/6701188/hell-on-wheels-railroad-men-hr
6701189	"Suits" Back on the Map	2016	Dutch	nl	2016-08-03 15:52:06	5895102	srt	1	 Suits.S06E03.720p.HDTV.x264-KILLERS	23.976	6	3	1632701	tv	http://www.opensubtitles.org/subtitles/6701189/suits-back-on-the-map-nl
6701190	"Nazi Mega Weapons" Blitzkrieg	2016	Finnish	fi	2016-08-03 15:54:12	5785566	srt	1	 Nazi Mega Weapons S03E03 HDTV x264 [StB]	25.000	3	3	3325692	tv	http://www.opensubtitles.org/subtitles/6701190/nazi-mega-weapons-blitzkrieg-fi
6701192	"American Gothic" The Chess Players	2016	Dutch	nl	2016-08-03 15:57:29	5835184	srt	1	 American.Gothic.2016.S01E06.720p.HDTV.X264-DIMENSION	23.976	1	6	5257744	tv	http://www.opensubtitles.org/subtitles/6701192/american-gothic-the-chess-players-nl
6701193	"American Gothic" The Chess Players	2016	Dutch	nl	2016-08-03 15:57:29	5835184	srt	1	 American.Gothic.2016.S01E06.The.Chess.Players.720p.WEB-DL.DD5.1.H.264-R2D2	23.976	1	6	5257744	tv	http://www.opensubtitles.org/subtitles/6701193/american-gothic-the-chess-players-nl
6701194	"Kingdom" Late to Leave	2016	Italian	it	2016-08-03 15:57:56	5346832	srt	1	Kingdom.S02E19.HDTV.x264-TTL	29.970	2	19	3673794	tv	http://www.opensubtitles.org/subtitles/6701194/kingdom-late-to-leave-it
6701195	"Gomorra - La serie" Mea culpa	2016	Croatian	hr	2016-08-03 15:58:14	5715502	srt	1	 S02E03 - Mea culpa	0.000	2	3	2049116	tv	http://www.opensubtitles.org/subtitles/6701195/gomorra-la-serie-mea-culpa-hr
6701196	Woman in the Moon	1929	Italian	it	2016-08-03 15:58:14	19901	srt	1	 Frau im Mond (25 fps).yound	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701196/woman-in-the-moon-it
6701197	Independence Day: Resurgence	2016	Romanian	ro	2016-08-03 15:58:24	1628841	srt	1	 Independents.Day.2016.720p.HDTV.x264-SQUEAK	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701197/independence-day-resurgence-ro
6701198	"Serangoon Road" Give Me Money	2013	Serbian	sr	2016-08-03 15:58:26	2769982	srt	1	 Serangoon.Road.S01E04.BRRiP.XviD-FUM.lat	25.000	1	4	2699780	tv	http://www.opensubtitles.org/subtitles/6701198/serangoon-road-give-me-money-sr
6701199	Woman in the Moon	1929	Italian	it	2016-08-03 15:59:01	19901	srt	2	 Frau im Mond (25 fps, ).yound	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701199/woman-in-the-moon-it
6701200	"Hulk and the Agents of S.M.A.S.H." Planet Monster: Part 2	2015	Croatian	hr	2016-08-03 16:03:09	4713978	srt	1	 Hulk.and.the.Agents.of.S.M.A.S.H.S02E26.Planet.Monster.Part.2.WEB-DL.XviD.MP3	23.976	2	26	2455514	tv	http://www.opensubtitles.org/subtitles/6701200/hulk-and-the-agents-of-s-m-a-s-h-planet-monster-part-2-hr
6701201	"Doctor Who" Desperate Measures	1965	Turkish	tr	2016-08-03 16:03:18	776943	srt	1	 Doctor Who - S02E03 (011) - The Rescue (2) - Desperate Measures	25.000	2	11	56751	tv	http://www.opensubtitles.org/subtitles/6701201/doctor-who-desperate-measures-tr
6701202	"Dark Matter" We Were Family	2016	Bulgarian	bg	2016-08-03 16:05:04	5499022	srt	1	 Dark.Matter.S02E04.HDTV.x264-FUM[eztv]	25.000	2	4	4159076	tv	http://www.opensubtitles.org/subtitles/6701202/dark-matter-we-were-family-bg
6701203	Duck, You Sucker	1971	Czech	cs	2016-08-03 16:05:10	67140	srt	1	 A.Fistful.of.Dynamite.1971.1080p.BluRay.H264.AAC-RARBG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701203/duck-you-sucker-cs
6701204	"The Americans" A Roy Rogers in Franconia	2016	Hungarian	hu	2016-08-03 16:07:32	5339034	srt	1	 The.Americans.S04E12.720p.WEB-DL.DD5.1.h.264-NTb	23.976	4	12	2149175	tv	http://www.opensubtitles.org/subtitles/6701204/the-americans-a-roy-rogers-in-franconia-hu
6701205	"Scream: The TV Series" The Vanishing	2016	English	en	2016-08-03 16:11:26	5706662	srt	1	Scream.The.TV.Series.S02E10.HDTV.x264-FLEET	23.976	2	10	3921180	tv	http://www.opensubtitles.org/subtitles/6701205/scream-the-tv-series-the-vanishing-en
6701206	"Scream: The TV Series" The Vanishing	2016	English	en	2016-08-03 16:11:45	5706662	srt	1	Scream.The.TV.Series.S02E10.HDTV.x264-FLEET	23.976	2	10	3921180	tv	http://www.opensubtitles.org/subtitles/6701206/scream-the-tv-series-the-vanishing-en
6701207	Nuits d'Arabie	2007	English	en	2016-08-03 16:12:05	920466	srt	1	Nuits.d'Arabie.2007.DVBRip.XviD.5rFF	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701207/nuits-d-arabie-en
6701208	"Motive" Out of the Past	2013	Bulgarian	bg	2016-08-03 16:16:22	2451480	srt	1	 Motive - 01x07 - WEB-DL	23.976	1	7	2443340	tv	http://www.opensubtitles.org/subtitles/6701208/motive-out-of-the-past-bg
6701209	The Huntsman: Winter's War	2016	Malay	ms	2016-08-03 16:19:32	2381991	srt	1	The.Huntsman.Winters.War.2016.EXTENDED.720p.BluRay.X264-SubtitleMalay	30.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701209/the-huntsman-winter-s-war-ms
6701210	Everybody Wants Some!!	2016	Romanian	ro	2016-08-03 16:20:02	2937696	srt	1	 Everybody.Wants_.Some_.2016.720p.BRRip_.x264-MkvCage-1	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701210/everybody-wants-some-ro
6701212	"Younger" Into the Woods & Out of the Woods	2016	Greek	el	2016-08-03 16:25:36	4623650	srt	1	 younger.s02e07.hdtv.x264-ambit[sltv]	23.976	2	7	3288518	tv	http://www.opensubtitles.org/subtitles/6701212/younger-into-the-woods-out-of-the-woods-el
6701213	Kanashimi no Beradonna	1973	Turkish	tr	2016-08-03 16:26:53	71203	srt	1	Kanashimi.no.Beradonna.(aka.Belladonna.of.Sadness).(1973).10bit.720p.BluRay.FLAC2.0.x264-MandR	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701213/kanashimi-no-beradonna-tr
6701214	"Family Ties" Bringing Up Baby	1985	Portuguese	pt	2016-08-03 16:28:35	577295	srt	1	 Quem.Sai.Aos.Seus.S03E21.Bringing.Up.Baby	0.000	3	21	83413	tv	http://www.opensubtitles.org/subtitles/6701214/family-ties-bringing-up-baby-pt
6701216	We Are What We Are	2013	English	en	2016-08-03 16:36:23	2309021	srt	1	LIMITED 1080p BluRay x264-GECKOS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701216/we-are-what-we-are-en
6701217	Just Friends	2005	Swedish	sv	2016-08-03 16:36:47	433400	srt	1	Just.Friends.2005.1080p.BluRay.x264.DTS-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701217/just-friends-sv
6701218	We Are What We Are	2013	English	en	2016-08-03 16:36:48	2309021	srt	1	LIMITED 1080p BluRay x264-GECKOS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701218/we-are-what-we-are-en
6701219	We Are What We Are	2013	English	en	2016-08-03 16:37:53	2309021	srt	1	720p BluRay DTS x264-HDWinG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701219/we-are-what-we-are-en
6701220	We Are What We Are	2013	English	en	2016-08-03 16:38:03	2309021	srt	1	720p BluRay DTS x264-HDWinG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701220/we-are-what-we-are-en
6701221	"Andromeda" Delenda Est	2003	Turkish	tr	2016-08-03 16:38:13	512234	srt	1	 Andromeda 311 Delenda Est	23.976	3	11	213327	tv	http://www.opensubtitles.org/subtitles/6701221/andromeda-delenda-est-tr
6701222	Sniper: Ghost Shooter	2016	Portuguese (BR)	pb	2016-08-03 16:39:11	5090828	srt	2	O.Atirador.Fantasma.2016.1080p.WEB-DL.DD5.1.H264-FGT.DUAL-BARRY	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701222/sniper-ghost-shooter-pb
6701223	Crimes of Passion	1984	English	en	2016-08-03 16:39:45	87100	srt	1	crimes.of.passion.1984.directors.cut.720p.bluray.x264-spooks	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701223/crimes-of-passion-en
6701224	American Ninja 4: The Annihilation	1990	English	en	2016-08-03 16:40:14	101326	srt	1	720p.BluRay.x264-[YTS.AG]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701224/american-ninja-4-the-annihilation-en
6701225	Love Steaks	2013	Portuguese (BR)	pb	2016-08-03 16:41:25	2960270	srt	1	Love.Steaks.German.2013.DVDRiP.x264-SAViOUR.[Subpack]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701225/love-steaks-pb
6701226	"Rush Hour" Wind Beneath My Wingman	2016	Hungarian	hu	2016-08-03 16:42:18	5602016	srt	1	rush.hour.s01e08.hdtv.x264-lol	23.976	1	8	4085584	tv	http://www.opensubtitles.org/subtitles/6701226/rush-hour-wind-beneath-my-wingman-hu
6701227	"Younger" Beyond Therapy	2016	Greek	el	2016-08-03 16:45:43	4623644	srt	1	 Younger.S02E08.HDTV.x264-ALTEREGO[sltv]	23.976	2	8	3288518	tv	http://www.opensubtitles.org/subtitles/6701227/younger-beyond-therapy-el
6701228	"Person of Interest" .exe	2016	Hungarian	hu	2016-08-03 16:50:14	4679212	srt	1	 Person.of.Interest.S05E12.720p.WEB-DL.DD5.1.H.264-DRACULA	23.976	5	12	1839578	tv	http://www.opensubtitles.org/subtitles/6701228/person-of-interest-exe-hu
6701229	Firefly	2005	Croatian	hr	2016-08-03 16:54:36	956294	srt	1	 Firefly S01E12 - The Message	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701229/firefly-hr
6701230	"Mr. Robot" eps2.2_init1.asec	2016	Greek	el	2016-08-03 16:55:33	5344766	srt	1	Mr Robot-2x04-eps2.2_init_1.asec FLEET HDTV.x264	0.000	2	4	4158110	tv	http://www.opensubtitles.org/subtitles/6701230/mr-robot-eps2-2-init1-asec-el
6701231	"Underground" Graves	2016	Polish	pl	2016-08-03 16:57:13	4845800	sub	1	 Underground.S01E08.HDTV.x264-FUM[ettv]	0.000	1	8	4522400	tv	http://www.opensubtitles.org/subtitles/6701231/underground-graves-pl
6701232	City of Industry	1997	Dutch	nl	2016-08-03 16:57:36	118859	srt	1	City.Of.Industry.(1997).[H264.AVC-aac].[ThCr]	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701232/city-of-industry-nl
6701233	License to Drive	1988	Swedish	sv	2016-08-03 16:58:19	95519	srt	1	License.to.Drive.1988.1080p.BluRay.x264.DTS-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701233/license-to-drive-sv
6701234	"How I Met Your Mother" Mystery vs. History	2011	Romanian	ro	2016-08-03 16:59:35	2072524	srt	1	 how.i.met.your.mother.706.hdtv-lol	23.976	7	6	460649	tv	http://www.opensubtitles.org/subtitles/6701234/how-i-met-your-mother-mystery-vs-history-ro
6701235	"Avengers Assemble" Inhumans Among Us	2016	Portuguese	pt	2016-08-03 17:04:43	5827134	srt	1	 Marvels.Avengers-Ultron.Revolution.S03E09.XviD-AFG	23.976	3	9	2455546	tv	http://www.opensubtitles.org/subtitles/6701235/avengers-assemble-inhumans-among-us-pt
6701236	Batman: The Killing Joke	2016	Portuguese	pt	2016-08-03 17:04:51	4853102	srt	1	Batman.The.Killing.Joke.2016.1080p.BluRay.x264-ROVERS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701236/batman-the-killing-joke-pt
6701237	"Ballers" Elidee	2016	Italian	it	2016-08-03 17:05:25	5516384	srt	1	Ballers_S02E03_KILLERS_HashSubs	23.976	2	3	2891574	tv	http://www.opensubtitles.org/subtitles/6701237/ballers-elidee-it
6701238	"Baskets" Renoir	2016	Arabic	ar	2016-08-03 17:06:37	4529754	srt	1	 Baskets.S01E01.1080p.WEB-DL.DD5.1.H.264-RARBG	23.976	1	1	3468798	tv	http://www.opensubtitles.org/subtitles/6701238/baskets-renoir-ar
6701239	Independence Day	1996	English	en	2016-08-03 17:06:42	116629	srt	1	 Independence.Day.1996.REMASTERED.EXTENDED.1080p.BluRay.x264.DTS-ETRG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701239/independence-day-en
6701240	"Monseuteo" Episode #1.33	2016	Hungarian	hu	2016-08-03 17:08:16	5893632	srt	1	Monster Ep.33HUN	0.000	1	33	5569480	tv	http://www.opensubtitles.org/subtitles/6701240/monseuteo-episode-1-33-hu
6701241	"Daredevil" Semper Fidelis	2016	Indonesian	id	2016-08-03 17:08:28	4950310	srt	1	 Marvels.Daredevil.S02E07.720p.WEBRiP.x265.ShAaNiG	25.000	2	7	3322312	tv	http://www.opensubtitles.org/subtitles/6701241/daredevil-semper-fidelis-id
6701242	"Seinfeld" The Comeback	1997	Croatian	hr	2016-08-03 17:08:47	697678	srt	1	 13 - The Comeback	23.976	8	13	98904	tv	http://www.opensubtitles.org/subtitles/6701242/seinfeld-the-comeback-hr
6701243	Magnum Force	1973	Swedish	sv	2016-08-03 17:11:25	70355	srt	1	Magnum.Force.1973.1080p.BluRay.x264.DTS-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701243/magnum-force-sv
6701244	Crazy, Stupid, Love.	2011	Macedonian	mk	2016-08-03 17:13:07	1570728	srt	1	 Crazy.Stupid.Love.2011.720p.BrRip.x264.YIFY	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701244/crazy-stupid-love-mk
6701245	Greystoke: The Legend of Tarzan, Lord of the Apes	1984	Serbian	sr	2016-08-03 17:14:09	87365	srt	1	 The.Legend.of.Tarzan.2016.HC.HDRip.XviD.AC3-EVO[PRiME].lat	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701245/greystoke-the-legend-of-tarzan-lord-of-the-apes-sr
6701246	Lie to Me	2009	Indonesian	id	2016-08-03 17:14:15	1235099	srt	1	 Lie.To.Me.E04-maknyos.com	29.970	0	0	0	tv	http://www.opensubtitles.org/subtitles/6701246/lie-to-me-id
6701247	Shaun of the Dead	2004	English	en	2016-08-03 17:16:42	365748	srt	1	Shaun of the Dead (2004) 720p.BluRay.DTSHD.x264-CHD.Ganool	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701247/shaun-of-the-dead-en
6701248	The Cable Guy	1996	Romanian	ro	2016-08-03 17:19:52	115798	srt	1	 The Cable Guy 1996 1080p BluRay DTS x264-CtrlHD	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701248/the-cable-guy-ro
6701249	"How I Met Your Mother" Noretta	2011	Romanian	ro	2016-08-03 17:20:51	2072525	srt	1	 how.i.met.your.mother.707.hdtv-lol	23.976	7	7	460649	tv	http://www.opensubtitles.org/subtitles/6701249/how-i-met-your-mother-noretta-ro
6701250	"2 Broke Girls" And the Sax Problem	2016	Dutch	nl	2016-08-03 17:22:15	5170462	srt	1	2.Broke.Girls.S05E09.And.the.Sax.Problem.1080p.WEB-DL.DD5.1.H.264	23.976	5	9	1845307	tv	http://www.opensubtitles.org/subtitles/6701250/2-broke-girls-and-the-sax-problem-nl
6701251	A Bigger Splash	2015	Croatian	hr	2016-08-03 17:23:30	2056771	srt	1	 A Bigger Splash	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701251/a-bigger-splash-hr
6701252	"Friends" The One with Joey's Dirty Day	1998	Czech	cs	2016-08-03 17:23:50	583525	srt	1	 414 - the one with joeys dirty day.CZECH	25.000	4	14	108778	tv	http://www.opensubtitles.org/subtitles/6701252/friends-the-one-with-joey-s-dirty-day-cs
6701253	"How Music Works" Rhythm	2006	Croatian	hr	2016-08-03 17:24:55	2143295	srt	1	 How Music Works - part 3 of 4 - Harmony	25.000	1	2	934149	tv	http://www.opensubtitles.org/subtitles/6701253/how-music-works-rhythm-hr
6701254	The Half Naked Truth	1932	Spanish	es	2016-08-03 17:33:45	22971	srt	1	The Half-Naked Truth	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701254/the-half-naked-truth-es
6701255	"Firefly" Trash	2003	Croatian	hr	2016-08-03 17:37:06	579540	srt	1	 Firefly S01E13 - Heart of Gold	23.976	1	13	303461	tv	http://www.opensubtitles.org/subtitles/6701255/firefly-trash-hr
6701256	"Scream: The TV Series" The Vanishing	2016	Italian	it	2016-08-03 17:39:02	5706662	srt	1	Scream_s02e10_Subspedia	23.976	2	10	3921180	tv	http://www.opensubtitles.org/subtitles/6701256/scream-the-tv-series-the-vanishing-it
6701257	Perfetti sconosciuti	2016	Portuguese (BR)	pb	2016-08-03 17:39:19	4901306	srt	1	Perfetti.Sconosciuti.2016.iTALiAN.BRRip.XviD.BLUWORLD	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701257/perfetti-sconosciuti-pb
6701258	"UnREAL" Espionage	2016	Italian	it	2016-08-03 17:40:11	4836168	srt	1	UnREAL_s02e09_Subspedia	23.976	2	9	3314218	tv	http://www.opensubtitles.org/subtitles/6701258/unreal-espionage-it
